0.944581462,0.073470044,0.595152457,0.031151071,0.665257433,0.637385495,0.862465162,0.941637712,0.445627053,0.669957632,0.9243307,0.619423467,0.322585733,0.319476311,0.291456685,0.957417424,0.405958343,0.946555822,0.857190559,0.688927666,0.003287969,0.9001035,0.919864871,0.005909356
0.526432764,0.241855409,0.456214112,0.116482011,0.599806628,0.836634893,0.912331911,0.950627072,0.581529369,0.514690306,0.776716212,0.672097326,0.163787541,0.427558355,0.154392661,0.566701597,0.50910309,0.453778516,0.991011272,0.900146552,0.151425779,0.607674752,0.478204313,0.828624446
0.362481134,0.397286615,0.294459646,0.614796167,0.176635579,0.208381851,0.216288225,0.561426824,0.103087327,0.311325977,0.80688157,0.486035065,0.955734313,0.714557009,0.115245334,0.447861795,0.52676948,0.896336863,0.920253152,0.053283648,0.909700668,0.68907346,0.574440804,0.91832661
0.6724506,0.825485597,0.816008366,0.560362554,0.559689637,0.858012639,0.205534618,0.715740917,0.815871543,0.119276523,0.848672162,0.125222268,0.053714353,0.470630658,0.938750646,0.947538312,0.586773001,0.813135592,0.251254572,0.641131566,0.165780358,0.253322696,0.931355501,0.897331603
0.867481624,0.259080671,0.329302072,0.554069159,0.601873642,0.470497111,0.791504387,0.541177838,0.662336601,0.078657767,0.904517621,0.080881017,0.689740799,0.617731642,0.256620174,0.99974193,0.859287145,0.475761851,0.998712311,0.403417246,0.434930259,0.688446717,0.26414166,0.44112577
0.094530265,0.492795909,0.885133782,0.050116146,0.498189807,0.419270867,0.68209756,0.620028416,0.601588899,0.510113811,0.523140885,0.095894984,0.465734814,0.268162197,0.3866031,0.57662298,0.78439207,0.692991335,0.24323112,0.867436289,0.549256678,0.16006248,0.636370456,0.8799701
0.843614474,0.853586015,0.860902867,0.084904126,0.357240434,0.209148298,0.983370369,0.671882743,0.90991089,0.556058945,0.265476698,0.10946047,0.45366904,0.612073357,0.693698461,0.978602432,0.105260739,0.421949374,0.914233147,0.521658701,0.680950201,0.848666965,0.508200497,0.825916379
0.073046103,0.002315235,0.905412279,0.167521735,0.743486772,0.978557133,0.583217552,0.853843574,0.821615101,0.941647676,0.737847151,0.40991912,0.30798243,0.527507839,0.323740947,0.944799401,0.087135304,0.1967253,0.403248181,0.549594984,0.58457236,0.841069515,0.299849518,0.804872249
0.295528113,0.842846905,0.139443292,0.935321244,0.686719124,0.56217298,0.296994382,0.686879791,0.84409124,0.692489293,0.827556506,0.583846457,0.37332631,0.466672793,0.397106531,0.667506985,0.972852918,0.845702522,0.202262148,0.499133233,0.909605881,0.999312008,0.954522527,0.084636835
0.69191492,0.632878301,0.581064967,0.448892587,0.658739225,0.15161608,0.533948036,0.797515719,0.894276179,0.514630376,0.120443409,0.547855986,0.661204406,0.659714174,0.7377905,0.8186539,0.977066031,0.907294491,0.09441732,0.200218317,0.920525864,0.01887759,0.649865985,0.666013896
0.393300664,0.473313494,0.419235335,0.609321713,0.86100262,0.623525256,0.533403157,0.91203788,0.806708691,0.244559613,0.22030673,0.502700827,0.205474805,0.043622581,0.72414327,0.225110519,0.418586963,0.534569717,0.305613692,0.935690169,0.560803772,0.877144899,0.873396314,0.442354868
0.183024543,0.387160929,0.832426385,0.835332323,0.776661266,0.119096013,0.630084975,0.876900277,0.904622091,0.439514161,0.862631088,0.285000428,0.303052111,0.551898748,0.875699602,0.78714539,0.323669019,0.528831475,0.922502562,0.475870811,0.150226277,0.136033686,0.631399642,0.497629558
0.32845151,0.387016129,0.473476366,0.860402912,0.057203639,0.50857779,0.695146571,0.873904597,0.365818986,0.168106687,0.75649818,0.93787176,0.603751892,0.208855857,0.99371455,0.779323504,0.898372885,0.495664936,0.812960381,0.719871978,0.427520376,0.31887932,0.335305513,0.370077227
0.894389076,0.991783547,0.539004097,0.177202377,0.768658174,0.403035168,0.735262119,0.154649479,0.640881705,0.15073002,0.777394526,0.7358647,0.292537547,0.66954085,0.855807881,0.065277752,0.565335269,0.571187741,0.987127918,0.448093063,0.13409267,0.898437117,0.333347822,0.600530754
0.469558477,0.175166304,0.488764062,0.734027369,0.97067104,0.234556945,0.224858572,0.428173602,0.164408116,0.152442674,0.292158402,0.787212194,0.276410359,0.249047975,0.997110075,0.868262153,0.641474609,0.675945233,0.548596764,0.490097415,0.299967734,0.273067092,0.986029136,0.894540328
0.811142389,0.918510749,0.564323975,0.452172218,0.332642422,0.958564824,0.667142583,0.714985797,0.00339385,0.702895688,0.635141878,0.950002413,0.536371959,0.999479631,0.326355377,0.537494721,0.26000903,0.125124764,0.512822532,0.566500758,0.137044647,0.935584313,0.940713274,0.287411652
0.23404787,0.460776067,0.627790183,0.408975116,0.528762443,0.87818918,0.363102751,0.289435677,0.107106874,0.050705794,0.726437482,0.901517458,0.344107013,0.13668327,0.220025527,0.635431977,0.095596058,0.228087695,0.82320524,0.760686454,0.974573555,0.617561124,0.957763514,0.644439961
0.927434651,0.947711443,0.600156679,0.017215285,0.676469625,0.738129879,0.055673522,0.608872556,0.326674097,0.603111982,0.322324282,0.355823652,0.883403289,0.345461068,0.601430313,0.444567758,0.662304899,0.408827684,0.748926015,0.166090535,0.976689221,0.901721884,0.450452144,0.157950421
0.149098143,0.508186881,0.37635647,0.361471485,0.691711862,0.95645094,0.725510946,0.841884559,0.661517681,0.873438428,0.948408364,0.613011882,0.838839776,0.159570846,0.530423601,0.50087394,0.669704398,0.285829793,0.682183885,0.874250233,0.033448533,0.602991322,0.44613221,0.194424703
0.169684417,0.25300483,0.562531703,0.997224123,0.875169075,0.332340922,0.65740135,0.348836697,0.36497971,0.956466106,0.62962533,0.681281664,0.863671446,0.731231102,0.964775881,0.504453547,0.668700306,0.719712203,0.311585138,0.1366288,0.104128796,0.740805958,0.68645688,0.417616476
0.684489618,0.625794423,0.983242619,0.938886418,0.718889504,0.308510275,0.329266246,0.131234526,0.101777363,0.64893703,0.449733733,0.01190154,0.202732863,0.920833766,0.219099586,0.872042964,0.118098427,0.362775853,0.894030469,0.741887465,0.771278949,0.937647128,0.605241418,0.153076021
0.494345596,0.484322611,0.747793251,0.294343054,0.712236052,0.460423229,0.136880888,0.418248955,0.731132942,0.99232985,0.614404894,0.882757612,0.750240695,0.400075606,0.248571791,0.69418558,0.747609668,0.332090179,0.504170485,0.878302924,0.660498342,0.571704533,0.238925337,0.939548981
0.585390607,0.713519134,0.86801901,0.484849978,0.806599895,0.095115167,0.185078158,0.574602366,0.622597709,0.492021563,0.346850546,0.940737884,0.217927711,0.813798456,0.045995036,0.389264634,0.87475022,0.420255037,0.90134523,0.791400523,0.94784156,0.900325816,0.319597179,0.944561555
0.898493575,0.273046413,0.641139897,0.68911103,0.368402224,0.118688019,0.231834684,0.770624091,0.339027079,0.140365865,0.866242479,0.755303422,0.46888537,0.346196304,0.310469172,0.785264279,0.797110432,0.042295693,0.979934959,0.613115556,0.672909515,0.958478982,0.688157796,0.338448089
0.944031328,0.421284909,0.871662486,0.092511314,0.989760971,0.237028168,0.225125516,0.775130664,0.576838788,0.385610315,0.866825858,0.411085756,0.298673864,0.721876942,0.261684743,0.467018967,0.519437112,0.590649777,0.08742988,0.792635015,0.988810792,0.532945364,0.709203396,0.775963962
0.978735564,0.635301406,0.593031101,0.358668161,0.125963661,0.175757958,0.674240861,0.118061012,0.667468152,0.926896296,0.448641542,0.227265407,0.632755321,0.678882302,0.516136349,0.955784143,0.027418773,0.998144427,0.770639715,0.030790542,0.353881539,0.883326647,0.763046271,0.636549279
0.900346802,0.158346794,0.997907025,0.933015974,0.299691254,0.959894401,0.97513895,0.700484809,0.225476815,0.290712424,0.647190111,0.957970233,0.7576896,0.763907645,0.20363742,0.283058193,0.7968378,0.336081117,0.26299804,0.962520341,0.552402442,0.349099292,0.492786923,0.371322233
0.139603188,0.786778974,0.229072278,0.142227337,0.709580711,0.781189512,0.517776147,0.448364647,0.770724531,0.62858011,0.591677011,0.900078114,0.079823111,0.498077852,0.197926106,0.697345715,0.83005681,0.794180224,0.944883638,0.26021432,0.995814635,0.491605991,0.431807189,0.288136814
0.303027121,0.2927922,0.879698403,0.332606221,0.56424015,0.472828056,0.84565331,0.345735126,0.539921356,0.421001303,0.226596931,0.06308816,0.122865936,0.317487429,0.841725701,0.472138629,0.81215842,0.482116392,0.794441114,0.746507865,0.049897973,0.937878501,0.777069494,0.524240985
0.984200199,0.300734275,0.830812685,0.616239153,0.020925582,0.372930087,0.665443822,0.271070157,0.356011649,0.725023333,0.545104942,0.419478293,0.769582363,0.947795386,0.302783617,0.915760523,0.694154114,0.361744384,0.657260418,0.234008897,0.371709759,0.589161286,0.905930646,0.870994291
0.06984629,0.710441028,0.990844543,0.068861419,0.57541736,0.07814582,0.894777932,0.416467454,0.143808462,0.76467836,0.627506845,0.768700369,0.359116208,0.449685967,0.529955963,0.775225977,0.337064432,0.71858178,0.355536226,0.173898003,0.630167295,0.864805495,0.617935979,0.093678908
0.263346086,0.088200888,0.00690105,0.919586619,0.862080462,0.823568167,0.170112317,0.121176238,0.894707636,0.145534437,0.671181295,0.500100844,0.869454315,0.634469795,0.659334401,0.57696229,0.881750841,0.662958408,0.411428487,0.343679009,0.505266695,0.583861377,0.621992431,0.700880374
0.118569814,0.40521191,0.705991484,0.538191619,0.783717238,0.87784014,0.964653983,0.329159673,0.632360153,0.92202314,0.868870217,0.621486151,0.904828526,0.982278901,0.160178513,0.65774601,0.668069411,0.200596293,0.138707467,0.80986336,0.00170156,0.630691613,0.654522629,0.623430826
0.770281722,0.743850442,0.715576848,0.88496158,0.201549361,0.866219808,0.991332518,0.882479706,0.511190472,0.068148966,0.497088147,0.501460257,0.44054583,0.334888699,0.745665242,0.994525964,0.571822626,0.914385533,0.596485891,0.259841553,0.913411201,0.371656457,0.533584078,0.403994431
0.808157042,0.766056398,0.989436179,0.49542346,0.597516927,0.905222471,0.05653886,0.046773288,0.362424736,0.20487885,0.251322859,0.495650275,0.755335278,0.096396917,0.508757231,0.627825347,0.948746025,0.598374771,0.584747455,0.358127622,0.581162329,0.914965144,0.664988206,0.596681242
0.292958091,0.190854061,0.990220461,0.297183855,0.745935547,0.313694744,0.931639914,0.439032838,0.770172865,0.756402546,0.905124541,0.872135984,0.642540707,0.7583027,0.294285819,0.415098833,0.98906029,0.714077959,0.252005732,0.483961115,0.208034707,0.872032684,0.276868331,0.040633146
0.408481339,0.740533647,0.968431243,0.57671426,0.49856573,0.124426368,0.741273151,0.991480364,0.526645592,0.858792542,0.827018599,0.312633306,0.53801305,0.419072508,0.17189493,0.249225228,0.708063558,0.94018193,0.384813751,0.765029013,0.3807169,0.994891453,0.401434577,0.165079231
0.116391655,0.302451258,0.218565977,0.884940704,0.29203196,0.030183187,0.023577653,0.440925613,0.598706003,0.424669316,0.455965,0.961566391,0.466950677,0.82776515,0.655367362,0.416596247,0.961225148,0.61280098,0.559315644,0.876406928,0.94291326,0.045640193,0.521425306,0.485923391
0.023053476,0.182729784,0.806269287,0.647637245,0.47341903,0.236729773,0.504922208,0.246133734,0.217502174,0.57679725,0.967486339,0.652040819,0.900543382,0.507260496,0.825971536,0.504317842,0.196006773,0.831340767,0.584295887,0.571770049,0.326571711,0.254613884,0.233896119,0.883439069
0.679586687,0.873777355,0.804520438,0.870534809,0.272336244,0.835020015,0.013698451,0.622493769,0.239326465,0.371369691,0.924018127,0.67052574,0.903684673,0.801507821,0.728816108,0.747929995,0.899193027,0.367566694,0.184526697,0.911794682,0.632387959,0.255530771,0.638948088,0.14191818
0.33340795,0.774719326,0.496688368,0.823119427,0.52288085,0.696246127,0.342751551,0.9646027,0.637277086,0.009834457,0.342456572,0.223960612,0.895600096,0.332593158,0.861860251,0.703937317,0.152481072,0.848797472,0.893891073,0.992680154,0.387862134,0.045993084,0.752611228,0.285218769
0.894539853,0.64304254,0.268257302,0.813822192,0.079081932,0.101765561,0.976746333,0.936786502,0.240661603,0.33471666,0.46641897,0.096143418,0.947981297,0.813407575,0.085493556,0.944239,0.030529444,0.364282691,0.776587848,0.745651166,0.671936304,0.851912013,0.853811811,0.328912914
0.569370827,0.680605999,0.03910183,0.58511274,0.055971231,0.426270733,0.668042714,0.73927206,0.663494358,0.997480057,0.438223408,0.026760968,0.86533793,0.78838027,0.754393021,0.872571876,0.742054526,0.878235946,0.157870889,0.162608236,0.308575918,0.969303313,0.09724858,0.563672409
0.487751694,0.974941637,0.995774424,0.056620302,0.193460559,0.086859343,0.974837483,0.574750675,0.815107559,0.308026814,0.061184341,0.772218457,0.850537809,0.183363487,0.625815235,0.074372784,0.626003669,0.146377929,0.394159565,0.878461659,0.937143762,0.851754476,0.697894575,0.16586751
0.071257361,0.140282463,0.443784167,0.788845005,0.112346205,0.395469902,0.443691502,0.345503905,0.767429743,0.394183259,0.889323703,0.156685648,0.790885486,0.092574209,0.003709851,0.256570251,0.140955382,0.003216774,0.03699791,0.066501552,0.025915117,0.124636692,0.90569811,0.36298426
0.855384833,0.188914856,0.357721194,0.056629002,0.815017231,0.187367944,0.478229191,0.02118567,0.081851383,0.216424281,0.763033957,0.363288432,0.482045894,0.711997366,0.397261702,0.996127452,0.439342543,0.915189081,0.823265296,0.908246529,0.569187088,0.573836071,0.178788428,0.94660113
0.586685206,0.731345026,0.533137929,0.806056588,0.380549224,0.74796433,0.573685044,0.689169852,0.964255921,0.826559408,0.843572301,0.451406445,0.414950259,0.379707405,0.416372522,0.604852571,0.31204372,0.419513097,0.354812843,0.901967629,0.262066827,0.786946907,0.754428682,0.58096889
0.875821271,0.38993464,0.33762969,0.776522442,0.500820466,0.812871838,0.159220713,0.458614418,0.110715514,0.658027448,0.837746811,0.514735967,0.608032892,0.828254766,0.060137398,0.673570087,0.593614225,0.896177273,0.671904033,0.975818253,0.031596805,0.501743997,0.67322954,0.2887437
0.153025807,0.342578961,0.335211333,0.296708312,0.791441112,0.332347737,0.380499223,0.250945858,0.777643027,0.97426688,0.913376515,0.388560996,0.707975185,0.726401579,0.65895787,0.620264986,0.930442203,0.494785852,0.759729407,0.523548536,0.525003086,0.311802099,0.395979557,0.854182989
0.247236197,0.819131319,0.966117495,0.330270625,0.342972944,0.297708348,0.4184801,0.666804599,0.482800517,0.613818325,0.58694279,0.731534383,0.070883373,0.681002632,0.717745121,0.817832481,0.618397248,0.517247421,0.211887879,0.001015976,0.653344245,0.296377545,0.86893196,0.425482439
0.961467856,0.282744774,0.43572869,0.500728496,0.220531667,0.426786712,0.552172103,0.769287734,0.962932136,0.870243745,0.701437738,0.366761278,0.130621445,0.639060758,0.97564037,0.567477102,0.59850912,0.346756709,0.955731416,0.80881698,0.521399484,0.920908404,0.375758694,0.399136517
0.347055549,0.544209197,0.436171572,0.467616349,0.26713964,0.240922848,0.087839574,0.420408373,0.977995871,0.762340744,0.739910351,0.114476523,0.159648447,0.150407419,0.295304907,0.481216246,0.115334573,0.763882335,0.67657179,0.815149965,0.706961779,0.993966866,0.545203762,0.459610403
0.876355946,0.627109255,0.09282309,0.184869818,0.703252292,0.933100636,0.713883355,0.062206533,0.037707457,0.643237655,0.587748332,0.416360733,0.844821678,0.941657023,0.265018939,0.91021123,0.055852172,0.496472126,0.837275309,0.763920651,0.916634168,0.457089023,0.209337412,0.51034183
0.443615457,0.286037558,0.774749956,0.448081282,0.567061835,0.645253998,0.449323285,0.297399991,0.18714757,0.936024015,0.518626455,0.894301574,0.111221247,0.913327668,0.092433654,0.570704654,0.470664694,0.558344754,0.313095608,0.613931327,0.806986333,0.90755553,0.492504464,0.920001121
0.22448424,0.911494289,0.076285784,0.03124738,0.91713721,0.275247668,0.210717585,0.99309697,0.19673829,0.275453187,0.054523158,0.12655193,0.815481346,0.102010945,0.082676269,0.099778893,0.315352822,0.20916441,0.19491022,0.463347671,0.238919426,0.394823203,0.207970116,0.347301419
0.603160599,0.707404978,0.395044726,0.592300502,0.993775275,0.319645057,0.676043125,0.245440519,0.843036742,0.106901278,0.12993628,0.739133431,0.923995641,0.776859279,0.27793647,0.612614446,0.858332989,0.955763536,0.337646137,0.001914448,0.269943831,0.697928619,0.394149166,0.871084735
0.797048657,0.454955707,0.106734977,0.9095736,0.884699343,0.017635068,0.71774353,0.41616217,0.120943966,0.10167662,0.940679837,0.100245873,0.40799087,0.50060146,0.903822345,0.80367492,0.279437615,0.780420022,0.021299642,0.507518282,0.670501174,0.752688525,0.95010296,0.085538372
0.853749866,0.532925724,0.269575558,0.022970054,0.918543992,0.027030618,0.225728445,0.203180621,0.409873834,0.049095888,0.349212387,0.889783729,0.367511612,0.226610601,0.676725762,0.591571408,0.314894839,0.651552791,0.980173502,0.541793548,0.603557468,0.46630092,0.648704382,0.828226199
